"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.georgefox.edu/salem-site/index.html","text/html","200","OK","Indexable","","George Fox University Salem Site | College in Salem, Oregon","59","546","","0","0","George Fox offers adult degree programs and master's degrees in counseling and education in Salem, Oregon with classes at night and on weekends.","144","954","","0","Salem Site","10","","0","Counseling","10","Education","9","","","","https://www.georgefox.edu/salem-site/index.html","","","","","99943","119","1.785","1","","29","24","0.490","64","50","13","12","","","","","c37bcbaf9e9b43ef31839f861856ae23","0.040","Thu, 08 Oct 2020 22:06:49 GMT","","","https://www.georgefox.edu/salem-site/index.html"
"https://www.georgefox.edu/about/mission_vision_values/index.html","text/html","200","OK","Indexable","","The Vision, Mission, and Values of George Fox University","56","511","","0","0","The mission of George Fox University, an evangelical Christian university with multiple locations in Oregon.","108","675","","0","Vision, Mission and Values","26","","0","Our Purpose","11","Our Vision","10","","","","https://www.georgefox.edu/about/mission_vision_values/index.html","","","","","104020","165","2.128","1","","4363","4306","87.590","74","47","12","12","","","","","ce9963cd57650ed9fd755a9b7f2cd00a","0.056","Wed, 15 Jan 2020 01:08:46 GMT","","","https://www.georgefox.edu/about/mission_vision_values/index.html"
"https://www.georgefox.edu/college-admissions/campus-life/spiritual-life.html","text/html","200","OK","Indexable","","What Is a Christian College? | Spiritual Life at George Fox","59","514","","0","0","An overview of the traditional undergraduate spiritual life experience at George Fox University, in and out of the classroom.","125","776","","0","Spiritual Life","14","","0","Learn. Grow. Get Involved.","26","A Christ-Centered Community","27","","","","https://www.georgefox.edu/college-admissions/campus-life/spiritual-life.html","","","","","137051","1041","5.748","1","","13","9","0.180","85","55","11","11","","","","","2dd1fe25918eaaf799aa7e3a5a0adaeb","0.033","Wed, 26 Aug 2020 23:28:52 GMT","","","https://www.georgefox.edu/college-admissions/campus-life/spiritual-life.html"
"https://www.georgefox.edu/education/faculty/bios/hall.html","text/html","200","OK","Indexable","","Carrie Hall | George Fox University School of Education","55","492","","0","0","","0","0","","0","Carrie Hall, PhD","16","","0","","0","","0","","","","https://www.georgefox.edu/education/faculty/bios/hall.html","","","","","101289","149","2.224","2","","6","5","0.100","63","52","11","11","","","","","6e1ad4a6068d052aa9d53c3b9ab91398","0.031","Sat, 02 May 2020 01:30:14 GMT","","","https://www.georgefox.edu/education/faculty/bios/hall.html"
"https://www.georgefox.edu/center-for-study-abroad/juniors-abroad/index.html","text/html","200","OK","Indexable","","Juniors Abroad | George Fox University","38","350","","0","0","","0","0","","0","Juniors Abroad","14","","0"," ATTENTION: Due to COVID-19, itineraries currently posted are no longer accurate and are being revised. We are working to update them and will post new itineraries as soon as possible. ","185","","0","","","","https://www.georgefox.edu/center-for-study-abroad/juniors-abroad/index.html","","","","","102533","452","3.991","2","","400","194","3.950","65","58","11","11","","","","","6656c5c131365ac8e1874fad5b365edf","0.041","Wed, 16 Sep 2020 22:40:32 GMT","","","https://www.georgefox.edu/center-for-study-abroad/juniors-abroad/index.html"
"https://www.georgefox.edu/academics/undergrad/departments/writing_lit/FacultyPages/index.html","text/html","200","OK","Indexable","","English Faculty | George Fox University","39","350","","0","0","","0","0","","0","Faculty","7","","0","","0","","0","","","","https://www.georgefox.edu/academics/undergrad/departments/writing_lit/FacultyPages/index.html","","","","","120049","129","1.896","2","","21","19","0.390","77","54","11","11","","","","","2b5d158ceb2bc44b45f1be6426018865","0.034","Wed, 23 Sep 2020 15:40:45 GMT","","","https://www.georgefox.edu/academics/undergrad/departments/writing_lit/FacultyPages/index.html"
"https://www.georgefox.edu/psyd/faculty/paxton.html","text/html","200","OK","Indexable","","Aundrea Paxton | PsyD Faculty | George Fox University","53","493","","0","0","","0","0","","0","Aundrea Paxton, PsyD","20","","0","","0","","0","","","","https://www.georgefox.edu/psyd/faculty/paxton.html","","","","","106256","168","2.351","2","","21","18","0.370","75","64","11","11","","","","","8d2f7f0337e6221753caea22494cfd95","0.036","Fri, 02 Oct 2020 18:47:44 GMT","","","https://www.georgefox.edu/psyd/faculty/paxton.html"
"https://www.georgefox.edu/education/faculty/bios/sehorn.html","text/html","200","OK","Indexable","","Gary Sehorn | George Fox University School of Education","55","513","","0","0","","0","0","","0","Gary Sehorn, EdD","16","","0","","0","","0","","","","https://www.georgefox.edu/education/faculty/bios/sehorn.html","","","","","101068","146","2.178","2","","6","5","0.100","62","52","11","11","","","","","3cf65c2fc9cdd1e5206301e363659aa2","0.027","Sat, 02 May 2020 01:30:02 GMT","","","https://www.georgefox.edu/education/faculty/bios/sehorn.html"
"https://www.georgefox.edu/catalog/handbook/compliance/privacy.html","text/html","200","OK","Indexable","","Family Educational Rights and Privacy Act (FERPA)","49","459","","0","0","","0","0","","0","Family Educational Rights and Privacy Act (FERPA)","49","","0","1 – Written Consent for Disclosure, Request for Non-Disclosure","62","2 – Inspect and Review Education Record","39","","","","https://www.georgefox.edu/catalog/handbook/compliance/privacy.html","","","","","108090","1523","10.118","2","","16","14","0.280","55","48","11","11","","","","","1f2e9b3b2939dd40b9a92ec2be60236d","0.032","Tue, 22 Sep 2020 19:41:02 GMT","","","https://www.georgefox.edu/catalog/handbook/compliance/privacy.html"
"https://www.georgefox.edu/academics/undergrad/departments/visual-art/faculty/jillian.html","text/html","200","OK","Indexable","","Jillian Sokso | Art Faculty | George Fox University","51","438","","0","0","","0","0","","0","Jillian Sokso","13","","0","","0","","0","","","","https://www.georgefox.edu/academics/undergrad/departments/visual-art/faculty/jillian.html","","","","","109101","223","2.492","2","","19","16","0.330","86","76","11","11","","","","","dc39260a83f4b54dc69cd3436a0c5abe","0.045","Tue, 22 Sep 2020 22:43:05 GMT","","","https://www.georgefox.edu/academics/undergrad/departments/visual-art/faculty/jillian.html"
"https://www.georgefox.edu/academics/undergrad/departments/engr/faculty/sharp.html","text/html","200","OK","Indexable","","Chris Sharp | Engineering Faculty | George Fox University","57","513","","0","0","","0","0","","0","Chris Sharp, PhD","16","","0","","0","","0","","","","https://www.georgefox.edu/academics/undergrad/departments/engr/faculty/sharp.html","","","","","106923","192","2.422","2","","23","20","0.410","76","66","11","11","","","","","f9ad070056cf9069995fd234d3332084","0.031","Sat, 02 May 2020 00:37:37 GMT","","","https://www.georgefox.edu/academics/undergrad/departments/engr/faculty/sharp.html"
"https://www.georgefox.edu/adult-degree/admissions/index.html","text/html","200","OK","Indexable","","Admissions | Adult Degree Completion | George Fox University","60","556","","0","0","","0","0","","0","Adult Degree Programs Admissions","32","","0","COVID-19 and Admissions at George Fox","37","Admission Requirements","22","","","","https://www.georgefox.edu/adult-degree/admissions/index.html","","","","","105096","407","3.910","2","","79","47","0.960","69","59","13","13","","","","","16305456c799d2951ac191e2ec713e82","0.055","Fri, 25 Sep 2020 19:02:47 GMT","","","https://www.georgefox.edu/adult-degree/admissions/index.html"
"https://www.georgefox.edu/college-admissions/scholarships/additional%20scholarships.html","text/html","200","OK","Indexable","","Additional Undergraduate Scholarships | George Fox University","61","560","","0","0","","0","0","","0","Additional Scholarships","23","","0","Artistic Achievement and Participation Awards","45","Honors Program Scholarships","27","","","","https://www.georgefox.edu/college-admissions/scholarships/additional%20scholarships.html","","","","","121975","1223","7.656","2","","19","8","0.160","94","56","14","13","","","","","d79b507bb6187de219c6e41192136912","0.027","Mon, 31 Aug 2020 23:01:20 GMT","","","https://www.georgefox.edu/college-admissions/scholarships/additional%20scholarships.html"
"https://www.georgefox.edu/calendar/performing-visual-arts.html","text/html","200","OK","Indexable","","Performing & Visual Arts Calendar | George Fox University","57","520","","0","0","","0","0","","0","Performing & Visual Arts Calendar","33","","0","","0","","0","","","","https://www.georgefox.edu/calendar/performing-visual-arts.html","","","","","97862","36","2.130","2","","11","10","0.200","59","50","17","14","","","","","13161b47d8b9521b061650f66b6bb359","0.033","Sat, 02 May 2020 00:49:00 GMT","","","https://www.georgefox.edu/calendar/performing-visual-arts.html"
"https://www.georgefox.edu/academics/undergrad/departments/religion/faculty/done.html","text/html","200","OK","Indexable","","Dominic Done | Christian Studies Faculty | George Fox University","64","577","","0","0","Dominic Done is a professor of applied theology at George Fox University.","73","469","","0","Dominic Done, MTh","17","","0","","0","","0","","","","https://www.georgefox.edu/academics/undergrad/departments/religion/faculty/done.html","","","","","105080","217","2.553","2","","21","18","0.370","75","65","12","12","","","","","685914fbe8c5e942308c798ec4da22d0","0.028","Fri, 02 Oct 2020 23:41:47 GMT","","","https://www.georgefox.edu/academics/undergrad/departments/religion/faculty/done.html"
"https://www.georgefox.edu/college-admissions/academics/major/nursing.html","text/html","200","OK","Indexable","","Christian Nursing Program in Oregon | George Fox University","59","545","","0","0","Earn a bachelor's in nursing through the CCNE-accredited nursing program at George Fox University, Oregon's Christian college.","126","818","","0","Nursing Major (BSN)","19","","0","Nursing Major Instagram Tour","28","Nursing Videos","14","","","","https://www.georgefox.edu/college-admissions/academics/major/nursing.html","","","","","186115","3345","12.817","2","","53","17","0.350","120","56","16","15","","","","","faa807d6c205223cc0cab1399748dd8","0.042","Thu, 08 Oct 2020 22:01:26 GMT","","","https://www.georgefox.edu/college-admissions/academics/major/nursing.html"
"https://www.georgefox.edu/adult-degree/contact.html","text/html","200","OK","Indexable","","Contact Information | Adult Degree Programs | George Fox University","67","618","","0","0","Contact us to learn more about how you can go back to college and finish your bachelor's degree at George Fox University. ","122","781","","0","Contact a Counselor","19","","0","","0","","0","","","","https://www.georgefox.edu/adult-degree/contact.html","","","","","105692","130","2.034","2","","57","46","0.940","58","48","11","11","","","","","ad00c65b6ca63cae8f48670fb83d9974","0.035","Fri, 25 Sep 2020 19:02:46 GMT","","","https://www.georgefox.edu/adult-degree/contact.html"
"https://www.georgefox.edu/adult-degree/staff/carl_lloyd.html","text/html","200","OK","Indexable","","Carl Lloyd | Adult Degree Faculty | George Fox University","57","508","","0","0","","0","0","","0","Carl Lloyd, PhD, PsyD","21","","0","","0","","0","","","","https://www.georgefox.edu/adult-degree/staff/carl_lloyd.html","","","","","108033","763","5.848","2","","14","12","0.240","66","56","11","11","","","","","9f20138bff3f3952e41ffb7f1ba98a0b","0.058","Tue, 29 Sep 2020 18:42:07 GMT","","","https://www.georgefox.edu/adult-degree/staff/carl_lloyd.html"
"https://www.georgefox.edu/bruin-blog/posts/2020/08/alumni-spotlight-clearlyrateds-nathan-goff.html","text/html; charset=UTF-8","200","OK","Indexable","","Alumni Spotlight: ClearlyRated’s Nathan Goff on building a top-rated business","77","687","","0","0","","0","0","","0","Alumni Spotlight: ClearlyRated’s Nathan Goff on building a top-rated business","77","","0","To what do you attribute ClearlyRated’s success?","48","How did your George Fox experience impact you as a person and as a businessman?","79","","","","https://www.georgefox.edu/bruin-blog/posts/2020/08/alumni-spotlight-clearlyrateds-nathan-goff.html","","","","","107786","1500","8.659","2","","7","4","0.080","52","45","12","12","","","","","dab0612315636e57644eb1bb86af7e33","0.031","","","","https://www.georgefox.edu/bruin-blog/posts/2020/08/alumni-spotlight-clearlyrateds-nathan-goff.html"
